code, nom,latitude,longitude,departement
45334,"Vieilles-Maisons-sur-Joudry",47.885833333333331,2.4447222222222225,45
18030,"Blancafort",47.532499999999999,2.5305555555555554,18
18078,"Crézançay-sur-Cher",46.812777777777775,2.3574999999999999,18
27425,"Nassandres",49.126944444444447,0.73472222222222217,27
01035,"Belleydoux",46.252499999999998,5.7774999999999999,01
32059,"Bonas",43.779166666666669,0.41250000000000003,32
33244,"Lignan-de-Bazas",44.431111111111107,-0.27861111111111109,33
46100,"Faycelles",44.565555555555555,1.9866666666666668,46
60527,"Réez-Fosse-Martin",49.111944444444447,2.9180555555555556,60
51559,"Suippes",49.130000000000003,4.5319444444444441,51
54122,"Chaudeney-sur-Moselle",48.651666666666664,5.9050000000000002,54
14524,"Putot-en-Auge",49.217500000000001,-0.068611111111111109,14
27146,"La Chapelle-Bayvel",49.271944444444443,0.40277777777777779,27
60456,"La Neuville-Roy",49.481944444444444,2.5772222222222219,60
08471,"Verrières",49.493055555555557,4.8738888888888896,08
55345,"Mont-devant-Sassey",49.410555555555554,5.1669444444444448,55
62066,"Avondance",50.476388888888891,2.097777777777778,62
49291,"Saint-Just-sur-Dive",47.173888888888889,-0.10027777777777779,49
76105,"Le Bocasse",49.605833333333337,1.0822222222222222,76
76480,"Ocqueville",49.800555555555555,0.68777777777777782,76
76670,"Senneville-sur-Fécamp",49.772500000000001,0.41638888888888892,76
54133,"Coincourt",48.699444444444438,6.6119444444444442,54
16187,"Linars",45.649722222222223,0.074722222222222218,16
02616,"Pont-Saint-Mard",49.49722222222222,3.2849999999999997,02
80822,"Warsy",49.699166666666663,2.6486111111111112,80
39489,"Saint-Lothain",46.82555555555556,5.6444444444444439,39
26354,"Treschenu-Creyers",44.737500000000004,5.5538888888888884,26
24307,"Naussannes",44.755277777777778,0.7252777777777778,24
71171,"Dennevy",46.865555555555559,4.649166666666666,71
81302,"Tréban",44.094166666666666,2.3441666666666667,81
30298,"Saint-Sébastien-d'Aigrefeuille",44.106944444444444,3.9944444444444445,30
39417,"Les Piards",46.495555555555555,5.828611111111111,39
25368,"Marchaux",47.323333333333338,6.1327777777777772,25
56132,"Meucon",47.716944444444444,-2.7641666666666667,56
2B096,"Corte",42.30555555555555,9.150555555555556,2B
86027,"Biard",46.577500000000001,0.30583333333333335,86
62318,"Étaples",50.517777777777773,1.6405555555555555,62
70325,"Maizières",47.493055555555557,6.0116666666666667,70
74020,"Armoy",46.348333333333336,6.5199999999999996,74
66047,"Caudiès-de-Conflent",42.567222222222227,2.1613888888888888,66
87206,"Villefavard",46.168055555555554,1.2083333333333333,87
85047,"Challans",46.845833333333339,-1.8791666666666667,85
01092,"Châtillon-la-Palud",45.975833333333334,5.2488888888888887,01
24573,"Verteillac",45.347222222222221,0.36611111111111111,24
70582,"Vy-lès-Rupt",47.640000000000001,5.8961111111111109,70
71440,"Saint-Léger-sous-Beuvray",46.923333333333332,4.1011111111111109,71
30079,"Chambon",44.301944444444445,4.0180555555555557,30
35247,"Roz-sur-Couesnon",48.588888888888889,-1.5925000000000002,35
14258,"Falaise",48.892222222222223,-0.19333333333333333,14
